DATA_MENSAL,TOTAL_CASOS,TOTAL_DOLAR_FATURADO,ID
2014-11-01,1,650.0,1320
2017-11-01,1,5170.0,1320
2018-11-01,1,4347.75,1320
2021-11-01,1,8331.61,1320
2024-11-01,1,4408.82,1320
2019-12-01,2,7007.71,1320
2020-12-01,3,16834.01,1320
2021-12-01,2,3232.38,1320
2014-01-01,1,12702.74,1321
2015-01-01,1,13524.77,1321
2016-01-01,1,5631.3,1321
2018-01-01,1,8860.57,1321
2019-01-01,1,2891.61,1321
2014-02-01,1,8403.82,1321
2016-02-01,1,4903.81,1321
2019-02-01,1,1372.38,1321
2005-03-01,1,2112.5,1321
2010-03-01,2,4225.0,1321
2011-03-01,1,450.0,1321
2014-03-01,2,16895.73,1321
2015-03-01,1,1312.5,1321
2017-03-01,1,6155.92,1321
2018-03-01,1,2218.5,1321
2013-04-01,1,4445.44,1321
2015-04-01,2,19552.8,1321
2016-04-01,2,10071.41,1321
2017-04-01,1,7078.27,1321
2012-05-01,1,5345.0,1321
2014-05-01,3,12734.31,1321
2015-05-01,1,6470.7,1321
2017-05-01,1,7675.17,1321
2019-05-01,2,12380.96,1321
2005-06-01,2,3775.0,1321
2011-06-01,1,2775.0,1321
2012-06-01,1,1190.0,1321
2013-06-01,1,1580.0,1321
2019-06-01,3,17897.69,1321
2004-07-01,1,1500.0,1321
2012-07-01,1,1610.0,1321
2014-07-01,1,7009.4,1321
2015-07-01,1,9057.88,1321
2017-07-01,4,24318.41,1321
2014-08-01,1,4021.42,1321
2015-08-01,4,32582.44,1321
2018-08-01,1,3020.86,1321
2019-08-01,1,4049.13,1321
2012-09-01,1,1130.0,1321
2013-09-01,3,1000.0,1321
2015-09-01,2,21715.03,1321
2016-09-01,2,12132.03,1321
2007-10-01,1,831.5,1321
2014-10-01,1,9493.68,1321
2016-10-01,2,7156.77,1321
2010-11-01,1,170.0,1321
2012-11-01,1,200.0,1321
2014-11-01,1,8295.78,1321
2017-11-01,2,18631.6,1321
2018-11-01,1,6575.71,1321
2001-12-01,1,220.0,1321
2013-12-01,1,2657.54,1321
2014-12-01,1,2054.0,1321
2015-08-01,1,-5145.22,1322
2024-03-01,1,75.0,1323
2011-05-01,1,3731.12,1324
2013-09-01,1,1850.0,1324
2014-12-01,1,650.0,1324
2014-01-01,1,3825.0,1325
2017-01-01,1,4074.0,1325
2023-02-01,3,13868.25,1325
2015-04-01,2,4804.0,1325
2024-04-01,1,2494.3,1325
2015-05-01,2,15183.08,1325
2017-05-01,2,8962.0,1325
2015-06-01,2,3250.0,1325
2017-06-01,1,2560.0,1325
2023-06-01,1,7181.02,1325
2010-08-01,1,2395.0,1325
2014-08-01,1,1600.0,1325
2016-08-01,1,2282.0,1325
2014-09-01,1,5822.0,1325
2021-09-01,1,5885.66,1325
2022-09-01,2,5913.44,1325
2021-10-01,1,6425.91,1325
2024-10-01,1,1955.57,1325
2013-11-01,1,2322.0,1325
2014-12-01,1,2520.0,1325
2021-12-01,3,13895.83,1325
2020-02-01,1,8862.68,1326
2019-03-01,1,4943.16,1326
2024-03-01,2,13928.12,1326
2006-04-01,1,2110.0,1326
2023-04-01,1,5346.12,1326
2020-05-01,1,4330.04,1326
2019-07-01,1,3368.04,1326
2013-08-01,2,6749.0,1326
2015-10-01,1,7508.06,1326
2017-10-01,1,7948.5,1326
2019-10-01,1,6233.92,1326
2021-10-01,1,8294.74,1326
2024-10-01,1,3982.95,1326
2022-11-01,2,5837.64,1326
2018-12-01,2,23614.52,1326
2009-01-01,1,4550.0,1327
2012-01-01,2,6795.0,1327
2015-01-01,1,8980.42,1327
2017-01-01,1,2722.0,1327
2018-01-01,1,1242.0,1327
2022-01-01,2,3721.0,1327
2022-02-01,2,4464.0,1327
2022-03-01,1,1898.68,1327
2017-04-01,1,3961.0,1327
2013-05-01,1,4394.0,1327
2018-05-01,2,7728.0,1327
2021-05-01,1,2753.42,1327
2014-06-01,1,6991.0,1327
2015-06-01,4,25733.1,1327
2018-06-01,2,5514.0,1327
2020-06-01,4,11178.0,1327
2021-06-01,2,8825.06,1327
2012-07-01,1,3084.0,1327
2020-07-01,1,2372.0,1327
2021-07-01,2,2964.0,1327
2024-07-01,1,3552.76,1327
2012-08-01,1,1405.0,1327
2017-08-01,1,3992.0,1327
2018-08-01,1,3462.0,1327
2021-08-01,1,550.0,1327
2011-09-01,1,2244.0,1327
2013-09-01,1,1070.0,1327
2018-09-01,2,5734.0,1327
2010-10-01,1,4120.0,1327
2012-10-01,1,5507.0,1327
2013-10-01,1,2790.0,1327
2014-10-01,1,2800.0,1327
2017-10-01,1,4968.1,1327
2020-10-01,1,7971.88,1327
2012-11-01,1,1150.0,1327
2016-11-01,1,4419.96,1327
2014-12-01,1,7236.88,1327
2021-12-01,1,1894.46,1327
2015-02-01,1,2947.64,1328
2002-09-01,1,755.0,1328
2022-06-01,1,2060.08,1329
2023-06-01,1,3867.4,1329
2008-01-01,8,12948.22,1330
2007-02-01,1,2860.0,1330
2020-03-01,2,10524.84,1330
2012-05-01,1,2401.0,1330
2021-06-01,1,2979.0,1330
2005-07-01,1,857.25,1330
2019-07-01,1,2976.0,1330
2019-08-01,1,2647.18,1330
2020-09-01,1,3219.92,1330
2013-10-01,1,4287.0,1330
2008-01-01,7,17062.0,1331
2014-03-01,1,1360.0,1331
2005-07-01,1,1840.0,1331
2013-10-01,1,4615.52,1331
2008-10-01,1,490.0,1332
2014-01-01,2,14405.94,1333
2016-01-01,1,6788.52,1333
2017-01-01,1,8834.76,1333
2018-01-01,1,5202.0,1333
2015-02-01,1,9122.5,1333
2023-02-01,1,3945.66,1333
2018-03-01,1,8968.06,1333
2021-03-01,1,6640.04,1333
2022-03-01,2,14630.08,1333
2024-03-01,1,3789.42,1333
2010-05-01,1,3060.0,1333
2014-05-01,1,10859.11,1333
2021-05-01,1,4725.46,1333
2012-06-01,1,2740.0,1333
2014-06-01,1,3623.54,1333
2015-06-01,1,3016.96,1333
2016-06-01,1,9814.2,1333
2022-06-01,2,5536.46,1333
2024-06-01,1,1975.6,1333
2016-07-01,1,5010.0,1333
2018-07-01,1,8188.36,1333
2021-07-01,2,11325.74,1333
2022-07-01,1,8791.76,1333
2023-07-01,1,3111.7,1333
2009-08-01,1,3440.0,1333
2014-08-01,1,2050.0,1333
2016-08-01,1,5213.04,1333
2018-08-01,1,3045.7,1333
2020-08-01,1,3104.28,1333
2021-08-01,2,7122.2,1333
2016-09-01,1,5150.0,1333
2022-09-01,1,4332.2,1333
2018-10-01,1,7584.26,1333
2020-10-01,1,2630.76,1333
2022-10-01,1,7690.2,1333
2019-11-01,1,3162.0,1333
2021-11-01,2,14996.34,1333
2010-12-01,1,2668.0,1333
2014-12-01,1,11768.28,1333
2019-12-01,1,6258.78,1333
2020-12-01,1,6217.02,1333
2021-12-01,1,4038.74,1333
2022-12-01,1,11618.1,1333
2008-02-01,1,2745.0,1334
2007-03-01,1,3220.0,1334
2024-05-01,1,4119.85,1334
2024-07-01,1,2475.71,1334
2024-08-01,1,3919.17,1334
2023-09-01,1,2481.36,1334
2024-09-01,1,2194.99,1334
2005-10-01,1,4545.0,1334
2007-10-01,1,4815.0,1334
2015-11-01,1,1628.0,1334
2003-12-01,1,2615.0,1334
2017-12-01,1,3799.0,1334
2002-02-01,1,720.0,1335
2024-06-01,1,1757.88,1336
2007-03-01,1,790.0,1337
2014-01-01,1,2103.71,1338
2015-01-01,1,2392.45,1338
2017-01-01,2,4822.73,1338
2015-02-01,2,4384.2,1338
2017-02-01,3,8375.41,1338
2018-02-01,1,2180.43,1338
2019-02-01,2,5822.61,1338
2015-03-01,4,9161.87,1338
2017-03-01,2,8146.04,1338
2014-04-01,2,4969.85,1338
2015-04-01,1,2333.65,1338
2018-04-01,3,11947.5,1338
2019-04-01,2,5675.09,1338
2017-05-01,1,1851.73,1338
2019-05-01,2,7929.15,1338
2015-06-01,1,1888.32,1338
2019-06-01,1,2170.97,1338
2014-07-01,1,2384.64,1338
2014-09-01,1,3741.08,1338
2016-09-01,1,2464.83,1338
2018-09-01,1,2465.29,1338
2013-10-01,1,780.0,1338
2014-10-01,1,2483.49,1338
2015-10-01,1,3463.65,1338
2016-10-01,2,9853.59,1338
2017-10-01,1,4837.34,1338
2018-10-01,3,12118.54,1338
2014-11-01,1,1808.68,1338
2019-11-01,1,903.11,1338
2016-12-01,1,3400.73,1338
2017-12-01,1,4770.36,1338
2007-08-01,1,6685.0,1339
2012-02-01,1,5270.0,1340
2009-07-01,1,250.0,1340
2005-05-01,1,0.0,1341
2022-01-01,1,3395.42,1342
2023-02-01,2,5877.92,1342
2013-04-01,1,800.0,1342
2022-04-01,2,8841.48,1342
2023-04-01,5,18129.7,1342
2024-04-01,2,6528.56,1342
2016-05-01,1,4119.2,1342
2017-05-01,1,4184.0,1342
2023-05-01,3,9482.04,1342
2024-05-01,1,3412.02,1342
2013-06-01,3,9895.0,1342
2017-06-01,1,3600.0,1342
2019-06-01,2,15446.64,1342
2021-06-01,2,10557.28,1342
2023-06-01,1,3097.25,1342
2024-06-01,1,3809.76,1342
2018-07-01,1,7921.84,1342
2020-07-01,1,6590.88,1342
2022-07-01,2,9991.21,1342
2023-07-01,1,3156.3,1342
2024-07-01,3,11027.94,1342
2014-08-01,1,600.0,1342
2019-08-01,2,12402.6,1342
2020-08-01,2,15705.12,1342
2023-08-01,2,6170.72,1342
2014-09-01,1,200.0,1342
2011-10-01,1,800.0,1342
2021-10-01,1,3750.32,1342
2022-10-01,1,3798.87,1342
2019-11-01,1,6225.0,1342
2012-12-01,1,400.0,1342
2019-12-01,1,3246.74,1342
2023-12-01,2,6567.25,1342
2012-03-01,1,640.0,1343
2013-04-01,1,1070.0,1343
2016-05-01,1,3167.44,1343
2017-05-01,1,2423.64,1343
2013-06-01,3,3220.0,1343
2015-06-01,1,3521.34,1343
2017-06-01,1,2602.0,1343
2014-08-01,1,4952.06,1343
2014-09-01,1,3263.08,1343
2011-10-01,1,640.0,1343
2014-10-01,1,2405.58,1343
2012-12-01,1,640.0,1343
2010-01-01,1,628.0,1344
2013-02-01,1,4243.0,1344
2018-02-01,1,7295.1,1344
2015-03-01,1,5715.02,1344
2014-06-01,1,7324.15,1344
2010-07-01,1,3267.0,1344
2024-08-01,3,12427.54,1344
2014-09-01,2,12203.1,1344
2014-10-01,1,8992.45,1344
2017-10-01,1,7278.86,1344
2018-10-01,2,19301.36,1344
2024-10-01,2,11765.83,1344
2013-01-01,3,1800.0,1345
2015-02-01,3,11822.86,1345
2015-03-01,3,9512.74,1345
2014-08-01,1,3218.76,1345
2013-12-01,1,2841.48,1345
2016-12-01,2,10120.92,1345
2011-01-01,1,440.0,1346
2013-01-01,1,4285.0,1346
2014-01-01,2,4357.12,1346
2012-02-01,1,1040.0,1346
2012-03-01,1,970.0,1346
2013-04-01,1,1740.0,1346
2015-04-01,1,2292.68,1346
2012-05-01,1,640.0,1346
2015-05-01,1,2812.26,1346
2015-06-01,1,2339.68,1346
2009-07-01,2,4166.0,1346
2010-07-01,1,440.0,1346
2015-09-01,1,8648.48,1346
2016-09-01,1,3288.58,1346
2009-11-01,1,440.0,1346
2015-11-01,1,3492.54,1346
2010-12-01,1,3390.0,1346
2021-07-01,1,150.0,1347
2015-03-01,1,1030.0,1348
2017-11-01,1,2045.6,1348
2017-12-01,1,2105.6,1348
2012-05-01,1,860.0,1349
2023-01-01,2,22503.05,1350
2024-01-01,1,14734.56,1350
2022-02-01,1,10370.6,1350
2024-03-01,1,5524.14,1350
2023-04-01,1,4577.36,1350
2024-04-01,1,7543.16,1350
2020-05-01,2,9707.94,1350
2020-06-01,1,12453.91,1350
2023-06-01,1,3361.72,1350
2023-08-01,1,4824.0,1350
2020-09-01,1,9368.16,1350
2022-09-01,2,10898.87,1350
2021-10-01,1,5282.68,1350
2024-10-01,1,4219.74,1350
2021-11-01,1,6031.02,1350
2022-11-01,1,6033.54,1350
2021-12-01,1,5169.0,1350
2022-12-01,1,10979.96,1350
2023-12-01,2,18232.1,1350
2018-08-01,1,6520.84,1351
2014-04-01,1,8612.81,1352
2008-01-01,1,2290.0,1353
2015-03-01,6,19744.84,1353
2008-06-01,1,2350.0,1353
2007-07-01,1,2070.0,1353
2008-01-01,1,1900.0,1354
2015-03-01,5,7980.0,1354
2008-06-01,2,2980.0,1354
2007-07-01,1,2500.0,1354
2004-10-01,1,1584.0,1355
2009-02-01,1,120.0,1356
2015-01-01,1,2754.46,1357
2013-04-01,1,600.0,1357
2013-06-01,1,650.0,1357
2019-08-01,1,2669.0,1358
2009-10-01,1,3802.5,1358
2014-11-01,1,4672.68,1358
2007-02-01,2,700.0,1359
2013-08-01,1,8330.0,1360
2023-09-01,1,3146.4,1360
2024-02-01,1,1507.21,1361
2024-10-01,1,1750.96,1362
2019-06-01,1,4380.0,1363
2023-01-01,1,5719.21,1364
2022-06-01,1,3452.0,1364
2022-07-01,1,3260.0,1364
2022-11-01,1,2008.0,1364
2006-06-01,1,1680.0,1365
2019-06-01,1,8102.04,1366
2022-03-01,2,9871.92,1367
2017-03-01,1,2420.0,1368
2018-09-01,1,6359.38,1368
2015-07-01,1,2144.0,1369
2009-01-01,1,4320.0,1370
2010-01-01,1,2645.6,1370
2012-01-01,1,0.0,1370
2013-01-01,2,-95.0,1370
2020-01-01,2,9758.0,1370
2024-01-01,1,1242.0,1370
2006-02-01,1,0.0,1370
2007-02-01,2,2775.0,1370
2009-02-01,2,9730.0,1370
2012-02-01,1,1950.0,1370
2014-02-01,2,2090.0,1370
2015-02-01,1,0.0,1370
2016-02-01,2,1460.0,1370
2018-02-01,3,4180.0,1370
2019-02-01,1,650.0,1370
2021-02-01,1,6715.04,1370
2024-02-01,1,1242.0,1370
2016-03-01,2,4207.56,1370
2017-03-01,3,4693.0,1370
2020-03-01,5,19602.06,1370
2021-03-01,1,2949.0,1370
2022-03-01,2,7363.14,1370
2014-04-01,5,6250.0,1370
2015-04-01,2,1350.0,1370
2018-04-01,1,1608.0,1370
2019-04-01,1,1916.0,1370
2020-04-01,2,5238.0,1370
2021-04-01,1,2653.46,1370
2023-04-01,1,4703.84,1370
2003-05-01,1,250.0,1370
2007-05-01,1,2600.0,1370
2009-05-01,1,3900.0,1370
2011-05-01,1,2510.0,1370
2015-05-01,1,0.0,1370
2018-05-01,1,1653.0,1370
2019-05-01,2,1100.0,1370
2020-05-01,2,9756.98,1370
2011-06-01,1,710.0,1370
2012-06-01,2,1950.0,1370
2014-06-01,3,1960.0,1370
2015-06-01,1,200.0,1370
2018-06-01,1,3022.0,1370
2020-06-01,1,2629.0,1370
2022-06-01,3,9888.24,1370
2024-06-01,1,6356.13,1370
2012-07-01,1,0.0,1370
2014-07-01,3,7475.0,1370
2018-07-01,2,2470.0,1370
2019-07-01,1,4886.0,1370
2022-07-01,3,9498.48,1370
2024-07-01,1,3217.4,1370
2005-08-01,1,2065.0,1370
2010-08-01,1,3700.0,1370
2012-08-01,1,500.0,1370
2013-08-01,3,750.0,1370
2014-08-01,2,4394.0,1370
2017-08-01,1,1360.0,1370
2022-08-01,1,2666.08,1370
2007-09-01,1,0.0,1370
2010-09-01,1,1950.0,1370
2013-09-01,3,3184.0,1370
2014-09-01,1,0.0,1370
2015-09-01,1,0.0,1370
2018-09-01,4,9920.0,1370
2019-09-01,1,4150.0,1370
2020-09-01,2,6511.96,1370
2008-10-01,1,2650.0,1370
2013-10-01,2,2280.0,1370
2014-10-01,1,0.0,1370
2015-10-01,1,1030.0,1370
2016-10-01,1,2805.72,1370
2018-10-01,2,3684.0,1370
2019-10-01,2,2146.0,1370
2020-10-01,1,2619.0,1370
2021-10-01,5,36709.7,1370
2006-11-01,1,0.0,1370
2009-11-01,1,3850.0,1370
2011-11-01,1,2150.0,1370
2013-11-01,1,3666.0,1370
2015-11-01,2,5680.0,1370
2018-11-01,1,1731.0,1370
2019-11-01,2,3489.0,1370
2020-11-01,1,4600.0,1370
2021-11-01,2,9795.18,1370
2022-11-01,6,27437.84,1370
2006-12-01,1,0.0,1370
2012-12-01,1,0.0,1370
2015-12-01,1,4050.0,1370
2018-12-01,2,1990.0,1370
2019-12-01,2,8343.0,1370
2014-01-01,2,1260.0,1371
2011-02-01,1,180.0,1371
2011-03-01,2,360.0,1371
2014-03-01,1,7264.96,1371
2017-03-01,1,9747.52,1371
2018-03-01,2,8981.43,1371
2019-03-01,3,26593.7,1371
2014-04-01,1,7110.22,1371
2019-04-01,1,13173.35,1371
2011-05-01,1,1080.0,1371
2015-05-01,1,37114.48,1371
2024-06-01,1,4285.08,1371
2015-07-01,2,400.0,1371
2016-07-01,1,7208.42,1371
2018-07-01,1,6103.18,1371
2022-07-01,1,3918.02,1371
2014-08-01,1,6965.28,1371
2024-08-01,1,3856.58,1371
2010-09-01,1,2517.5,1371
2012-09-01,1,2800.0,1371
2015-09-01,1,1107.0,1371
2016-09-01,4,40718.88,1371
2017-09-01,3,11595.42,1371
2018-09-01,1,7987.03,1371
2019-09-01,1,7212.04,1371
2018-10-01,1,5711.36,1371
2013-11-01,2,1890.0,1371
2018-12-01,1,4652.92,1371
2010-02-01,1,2150.0,1372
2012-02-01,1,1950.0,1372
2015-03-01,2,5119.56,1372
2017-03-01,1,7475.92,1372
2012-04-01,1,3070.0,1372
2013-04-01,1,3070.0,1372
2012-05-01,1,2790.0,1372
2017-05-01,1,3377.64,1372
2017-06-01,2,8489.04,1372
2016-08-01,1,4032.64,1372
2015-09-01,1,5652.76,1372
2018-09-01,1,7638.24,1372
2013-10-01,1,4020.0,1372
2017-10-01,1,3175.62,1372
2014-11-01,3,13398.38,1372
2017-11-01,1,5599.6,1372
2018-12-01,1,6608.88,1372
2022-01-01,1,3328.78,1373
2021-03-01,1,6805.4,1373
2014-04-01,1,7459.4,1373
2021-04-01,1,2613.48,1373
2021-08-01,1,8794.28,1373
2020-11-01,1,3928.56,1373
2022-11-01,1,2975.66,1373
2020-12-01,1,4223.42,1373
2015-02-01,1,3448.8,1374
2013-08-01,1,3104.4,1374
2003-01-01,1,220.0,1375
2007-01-01,1,2330.0,1375
2019-02-01,1,4665.16,1375
2020-02-01,1,4689.44,1375
2022-02-01,1,7308.08,1375
2013-05-01,1,1820.0,1375
2017-05-01,1,3571.42,1375
2005-07-01,1,3110.0,1375
2012-07-01,1,3690.0,1375
2012-08-01,1,2350.0,1375
2004-09-01,1,2365.0,1375
2005-09-01,1,2425.0,1375
2007-10-01,1,3080.0,1375
2014-11-01,1,650.0,1375
2013-02-01,2,7624.0,1376
2017-02-01,6,35582.22,1376
2013-03-01,1,3945.0,1376
2023-05-01,1,4034.32,1376
2012-10-01,2,6958.5,1376
2021-11-01,1,7342.48,1376
2017-12-01,2,16455.48,1376
2013-03-01,1,4214.0,1377
2010-08-01,1,3647.0,1377
2011-10-01,1,2948.0,1377
2013-11-01,1,3986.8,1377
2022-06-01,1,167.98,1378
2010-11-01,1,1228.0,1379
2015-09-01,2,0.0,1380
2003-01-01,2,980.0,1381
2006-01-01,1,9310.7,1381
2010-01-01,2,6055.5,1381
2011-01-01,1,3316.0,1381
2013-01-01,1,1095.0,1381
2014-01-01,1,4873.36,1381
2016-01-01,3,922.5,1381
2017-01-01,1,4200.0,1381
2018-01-01,1,1644.0,1381
2019-01-01,1,691.68,1381
2020-01-01,3,13799.05,1381
2003-02-01,3,1780.0,1381
2014-02-01,1,4210.76,1381
2016-02-01,2,1088.5,1381
2024-02-01,3,6712.6,1381
2006-03-01,2,9195.0,1381
2012-03-01,2,4069.0,1381
2013-03-01,1,2350.0,1381
2015-03-01,3,8629.58,1381
2016-03-01,1,1356.5,1381
2017-03-01,1,400.0,1381
2018-03-01,1,1850.0,1381
2006-04-01,1,4627.5,1381
2009-04-01,1,575.0,1381
2012-04-01,1,2300.0,1381
2015-04-01,5,18713.52,1381
2018-04-01,2,1880.0,1381
2019-04-01,2,3933.0,1381
2022-04-01,1,1719.26,1381
2019-05-01,1,978.0,1381
2001-06-01,1,3834.8,1381
2012-06-01,2,1355.0,1381
2013-06-01,1,748.5,1381
2014-06-01,1,2235.14,1381
2016-06-01,1,340.0,1381
2017-06-01,1,1937.0,1381
2020-06-01,1,550.0,1381
2021-06-01,2,9822.02,1381
2023-06-01,1,2293.12,1381
2024-06-01,1,2557.02,1381
2002-07-01,2,2959.5,1381
2007-07-01,1,1899.5,1381
2009-07-01,1,180.0,1381
2015-07-01,2,2542.25,1381
2022-07-01,1,3622.12,1381
2024-07-01,1,2973.2,1381
2001-08-01,1,2320.0,1381
2014-08-01,1,2161.48,1381
2015-08-01,1,1401.1,1381
2020-08-01,1,2674.24,1381
2023-08-01,1,4260.12,1381
2007-09-01,1,1408.5,1381
2012-09-01,2,3118.5,1381
2016-09-01,1,340.0,1381
2020-09-01,1,3194.1,1381
2009-10-01,1,665.0,1381
2015-10-01,1,540.0,1381
2016-10-01,1,740.0,1381
2020-10-01,1,5875.0,1381
2021-10-01,2,6745.56,1381
2016-11-01,2,5360.5,1381
2020-11-01,1,4084.64,1381
2023-11-01,1,1823.42,1381
2001-12-01,1,180.0,1381
2002-12-01,1,755.0,1381
2005-12-01,1,4236.0,1381
2006-12-01,1,710.0,1381
2009-12-01,1,620.0,1381
2012-12-01,1,4275.02,1381
2013-12-01,1,1104.5,1381
2015-12-01,2,3074.0,1381
2023-12-01,1,2433.82,1381
2011-01-01,1,663.83,1382
2012-06-01,1,3881.02,1382
2014-09-01,1,6188.9,1382
2011-10-01,1,436.54,1382
1996-01-01,1,430.0,1383
2001-01-01,2,6360.0,1383
2002-01-01,2,4897.5,1383
2004-01-01,5,24495.0,1383
2005-01-01,5,20745.0,1383
2006-01-01,1,2405.0,1383
2009-01-01,1,624.0,1383
2012-01-01,2,1980.0,1383
2013-01-01,5,3790.0,1383
2014-01-01,7,18389.77,1383
2015-01-01,1,2270.66,1383
2016-01-01,5,14267.14,1383
2017-01-01,1,2995.34,1383
2018-01-01,3,8449.3,1383
2002-02-01,2,6655.0,1383
2004-02-01,8,23107.5,1383
2005-02-01,5,13380.0,1383
2006-02-01,3,11838.0,1383
2007-02-01,2,6330.0,1383
2008-02-01,1,3465.0,1383
2010-02-01,1,144.0,1383
2011-02-01,1,530.0,1383
2012-02-01,1,500.0,1383
2013-02-01,4,2970.0,1383
2014-02-01,7,18214.29,1383
2015-02-01,8,20415.31,1383
2016-02-01,1,5073.72,1383
2017-02-01,2,6234.98,1383
2018-02-01,4,10170.38,1383
1995-03-01,1,180.0,1383
1996-03-01,1,100.0,1383
1998-03-01,1,150.0,1383
2000-03-01,2,900.0,1383
2002-03-01,2,10235.0,1383
2003-03-01,1,8590.0,1383
2004-03-01,7,16150.0,1383
2005-03-01,6,11030.0,1383
2006-03-01,7,18585.0,1383
2007-03-01,5,13330.0,1383
2009-03-01,1,2550.0,1383
2010-03-01,1,530.0,1383
2011-03-01,1,500.0,1383
2012-03-01,2,1100.0,1383
2013-03-01,3,1650.0,1383
2014-03-01,6,14334.83,1383
2015-03-01,5,12335.39,1383
2016-03-01,2,6296.48,1383
2017-03-01,3,8197.5,1383
2018-03-01,8,22333.42,1383
1995-04-01,1,180.0,1383
2002-04-01,1,2065.0,1383
2003-04-01,1,2630.0,1383
2004-04-01,4,12317.5,1383
2005-04-01,6,9340.0,1383
2006-04-01,1,2140.0,1383
2007-04-01,5,8785.0,1383
2009-04-01,1,510.0,1383
2011-04-01,1,530.0,1383
2012-04-01,1,1030.0,1383
2013-04-01,2,1530.0,1383
2014-04-01,11,29269.43,1383
2015-04-01,4,11394.23,1383
2016-04-01,7,17625.54,1383
2017-04-01,3,7038.54,1383
2018-04-01,8,20255.24,1383
2001-05-01,1,7985.0,1383
2002-05-01,4,13981.0,1383
2003-05-01,2,6700.0,1383
2004-05-01,6,16165.0,1383
2005-05-01,3,10625.0,1383
2006-05-01,4,7475.0,1383
2007-05-01,3,5700.0,1383
2008-05-01,1,120.0,1383
2012-05-01,1,520.0,1383
2013-05-01,3,1750.0,1383
2014-05-01,11,29430.36,1383
2015-05-01,11,28846.29,1383
2016-05-01,4,10907.76,1383
2017-05-01,9,23902.26,1383
2018-05-01,6,14939.42,1383
2000-06-01,3,8340.0,1383
2001-06-01,1,2650.0,1383
2002-06-01,1,2635.0,1383
2003-06-01,1,4000.0,1383
2006-06-01,3,8685.0,1383
2007-06-01,5,14580.0,1383
2008-06-01,1,770.0,1383
2010-06-01,8,22095.0,1383
2011-06-01,1,500.0,1383
2012-06-01,2,1230.0,1383
2013-06-01,12,6550.0,1383
2014-06-01,5,15304.66,1383
2015-06-01,7,17400.65,1383
2016-06-01,5,16023.84,1383
2017-06-01,12,30036.04,1383
2018-06-01,7,18666.66,1383
1997-07-01,1,240.0,1383
2000-07-01,1,4282.5,1383
2001-07-01,2,5020.0,1383
2003-07-01,1,6445.0,1383
2004-07-01,1,5640.0,1383
2005-07-01,1,2550.0,1383
2006-07-01,2,5060.0,1383
2007-07-01,2,4860.0,1383
2011-07-01,1,150.0,1383
2012-07-01,7,5040.0,1383
2013-07-01,3,2310.0,1383
2014-07-01,2,6918.17,1383
2015-07-01,3,9030.03,1383
2016-07-01,2,5055.66,1383
2017-07-01,7,25482.1,1383
2018-07-01,3,6994.3,1383
2000-08-01,3,1375.0,1383
2001-08-01,1,1675.0,1383
2002-08-01,6,15807.0,1383
2003-08-01,2,6029.0,1383
2004-08-01,4,13280.0,1383
2005-08-01,4,19140.0,1383
2006-08-01,3,5515.0,1383
2007-08-01,2,5100.0,1383
2009-08-01,1,344.0,1383
2010-08-01,1,2550.0,1383
2012-08-01,6,3900.0,1383
2013-08-01,5,2990.0,1383
2014-08-01,9,21885.28,1383
2015-08-01,5,14480.76,1383
2016-08-01,6,19768.24,1383
2017-08-01,8,20110.96,1383
1999-09-01,3,1255.0,1383
2000-09-01,1,2225.0,1383
2003-09-01,2,5699.0,1383
2004-09-01,11,39670.0,1383
2005-09-01,1,865.0,1383
2006-09-01,3,4650.0,1383
2007-09-01,2,4755.0,1383
2008-09-01,1,510.0,1383
2009-09-01,1,230.0,1383
2012-09-01,5,3300.0,1383
2013-09-01,4,2280.0,1383
2014-09-01,9,21062.07,1383
2015-09-01,3,10007.3,1383
2016-09-01,5,13265.48,1383
2017-09-01,7,19257.72,1383
1995-10-01,1,180.0,1383
2000-10-01,1,4810.0,1383
2002-10-01,1,5375.0,1383
2004-10-01,6,20215.0,1383
2005-10-01,4,13245.0,1383
2006-10-01,1,710.0,1383
2008-10-01,1,215.0,1383
2011-10-01,3,2560.0,1383
2012-10-01,2,1580.0,1383
2013-10-01,10,7380.0,1383
2014-10-01,5,13114.37,1383
2015-10-01,2,5269.18,1383
2016-10-01,2,6006.64,1383
2017-10-01,1,2786.02,1383
1999-11-01,2,3935.0,1383
2003-11-01,8,29156.0,1383
2004-11-01,1,2293.0,1383
2005-11-01,5,10515.0,1383
2006-11-01,1,1000.0,1383
2011-11-01,2,1000.0,1383
2012-11-01,10,6850.0,1383
2013-11-01,5,3835.0,1383
2014-11-01,11,28792.71,1383
2015-11-01,7,22031.74,1383
2016-11-01,6,20102.24,1383
2017-11-01,6,15538.3,1383
1994-12-01,1,180.0,1383
2001-12-01,2,5275.0,1383
2002-12-01,2,3435.0,1383
2003-12-01,4,14504.0,1383
2004-12-01,2,9055.0,1383
2005-12-01,3,5868.0,1383
2012-12-01,3,2070.0,1383
2013-12-01,4,8792.41,1383
2014-12-01,6,14648.06,1383
2015-12-01,3,8746.32,1383
2016-12-01,6,16477.04,1383
2017-12-01,8,23655.08,1383
2018-05-01,2,2075.0,1384
2001-02-01,1,49.96,1385
2004-07-01,1,129.08,1385
1999-08-01,3,1012.76,1385
2013-08-01,1,176.34,1385
2000-09-01,1,278.88,1385
2013-09-01,1,203.76,1385
