NUMERO_DO_CASO,DATA_ABERTURA,TOTAL_CASOS,TOTAL_NAO_ABANDONADOS,TOTAL_ABANDONADOS,TOTAL_FATURADO_DOLAR,SERVICO_AGRUPADO
2255545,01/2022,1,1,0,3222.0,J;G;H;C
2255588,01/2022,1,1,0,3910.98,J;G;H;B;C
2255634,01/2022,1,1,0,6506.26,J;G;H;B;C
2255669,01/2022,1,1,0,1024.31,J;B;C
2255685,01/2022,1,0,1,1242.0,J
2255715,01/2022,1,1,0,4255.82,J;G;C
2255731,01/2022,1,1,0,7456.09,D;J;G;H;B;C
2255766,01/2022,1,1,0,15814.11,J;G;H;B;C
2255790,01/2022,1,1,0,2852.0,J;G;H
2255855,01/2022,1,0,1,5098.1,J;G;H;C
2255995,01/2022,1,1,0,2752.0,J;G;H
2256002,01/2022,1,1,0,1082.11,J;B;C
2256061,01/2022,1,1,0,4729.0,D;J;G;H;B;E
2256150,01/2022,1,1,0,5806.61,D;J;G;B;C
2256177,01/2022,1,1,0,4343.91,D;J;G;C
2256193,01/2022,1,0,1,2689.18,J;G;B;C
2256207,01/2022,1,0,1,1722.0,J;H
2256339,01/2022,1,1,0,5128.06,J;G;B;C
2256347,01/2022,1,1,0,3109.19,J;G;C
2256371,01/2022,1,0,1,967.95,J;G;C
2256398,01/2022,1,1,0,1043.66,J;B;C
2256401,01/2022,1,1,0,2041.59,J;G;C
2256410,01/2022,1,1,0,6764.0,D;J;G;H;A;B
2256428,01/2022,1,1,0,4414.2,D;J;G;B;E;C
2256517,01/2022,1,1,0,3029.0,D;J;G;H;E
2256630,01/2022,1,1,0,3564.0,D;J;G;A;E
2256649,01/2022,1,1,0,3564.0,D;J;G;A;E
2256657,01/2022,1,1,0,3564.0,D;J;G;A;E
2256665,01/2022,1,1,0,1035.8,J;G;C
2256681,01/2022,1,1,0,1271.62,J;G;C
2256789,01/2022,1,1,0,4305.7,J;G;H;C
2256851,01/2022,1,1,0,2815.3,J;G;C
2256878,01/2022,1,0,1,1079.5,J;B;C
2256886,01/2022,1,1,0,2660.04,J;G;C
2256894,01/2022,1,1,0,3395.42,D;J;G;C
2256908,01/2022,1,1,0,7522.32,J;G;H;C
2358581,01/2023,1,1,0,4121.0,J;G;H;C
2358590,01/2023,1,0,1,3784.0,J;G
2358603,01/2023,1,0,1,50.0,A
2358778,01/2023,1,0,1,1612.45,J;G
2358786,01/2023,1,1,0,4141.13,D;J;G;H;C
2358816,01/2023,1,1,0,1395.0,J;G;C
2358824,01/2023,1,1,0,5626.7,J;G;H;C
2358859,01/2023,1,1,0,341.95,G;A
2358875,01/2023,1,1,0,5957.09,D;J;G;C
2358883,01/2023,1,1,0,5282.66,J;G;H;B;C
2359090,01/2023,1,1,0,3580.56,D;J;G;H;C
2359138,01/2023,1,1,0,3934.07,D;J;G;H;A
2359197,01/2023,1,1,0,3466.26,J;G;C
2359200,01/2023,1,1,0,2344.34,J;A
2359227,01/2023,1,1,0,50.83,B
2359294,01/2023,1,0,1,4798.68,J;B;C
2359308,01/2023,1,1,0,5719.21,J;G;H
2359413,01/2023,1,1,0,180.0,A
2359421,01/2023,1,1,0,5517.97,J;G;H;A;B;E;C
2359510,01/2023,1,0,1,3882.48,J;G;B;C
2359529,01/2023,1,0,1,3389.3,J;B;C
2359553,01/2023,1,1,0,1743.2,D;J;G;A
2359561,01/2023,1,1,0,1783.2,D;J;G;A
2359570,01/2023,1,1,0,1783.2,D;J;G;A
2359588,01/2023,1,1,0,1783.2,D;J;G;A
2359618,01/2023,1,1,0,2012.0,J;G
2359715,01/2023,1,1,0,11862.72,D;J;G;H;C
2359731,01/2023,1,1,0,3775.22,D;J;G;H;C
2359740,01/2023,1,1,0,6216.86,D;J;G;H;C
2359758,01/2023,1,1,0,1483.3,J;G;H
2359782,01/2023,1,1,0,2198.2,J;C
2359790,01/2023,1,1,0,5367.06,D;J;G;C
2359804,01/2023,1,1,0,19868.42,J;G;H;B;C
2359928,01/2023,1,1,0,2201.37,J;G;B;C
2360055,01/2023,1,1,0,2616.3,J;G;B;C
2360071,01/2023,1,1,0,7255.17,J;G;H;B;E;C
2360098,01/2023,1,1,0,5422.34,J;G;H;C
2360110,01/2023,1,1,0,2882.0,J;G;H
2360330,01/2023,1,1,0,8774.13,D;J;G;B;C
2360373,01/2023,1,1,0,5769.34,J;G;B;C
2360381,01/2023,1,1,0,4806.34,D;J;G;B;C
2360519,01/2023,1,1,0,2759.64,J;G;H;C
2360527,01/2023,1,1,0,4146.0,J;G;H;B;C
2360543,01/2023,1,1,0,3794.2,D;J;G;C
2360578,01/2023,1,1,0,3950.72,J;G;H;C
2360713,01/2023,1,1,0,7018.46,D;J;G;B;C
2360748,01/2023,1,1,0,1989.0,D;J;G
2360829,01/2023,1,1,0,1921.68,D;J;G;C
2360993,01/2023,1,1,0,3480.4,D;J;G;C
2361019,01/2023,1,1,0,10536.34,D;J;G;H;C
2361035,01/2023,1,1,0,4122.58,D;J;G;C
2361060,01/2023,1,1,0,3145.55,D;J;G;B;C
2361086,01/2023,1,0,1,2219.2,J;C
2361124,01/2023,1,1,0,7003.42,D;J;G;H;B;E;C
2361140,01/2023,1,1,0,1455.93,J;G;C
2361205,01/2023,1,1,0,5120.18,J;G;H;C
2361213,01/2023,1,1,0,2938.36,J;G;C
2361230,01/2023,1,1,0,3432.87,J;G;H;B;C
2361337,01/2023,1,1,0,5473.96,J;G;H;B;C
2361345,01/2023,1,1,0,3651.0,J;G;H;C
2361523,01/2023,1,1,0,1792.37,J;G;B;C
2361531,01/2023,1,1,0,5370.25,J;G;H;C
2361540,01/2023,1,0,1,2386.92,J;C
2361566,01/2023,1,0,1,4599.0,D;J;G;H;B
2361795,01/2023,1,1,0,7968.72,J;G;C
2361868,01/2023,1,1,0,9604.74,J;G;C
2361957,01/2023,1,1,0,1743.2,D;J;G;A
2361965,01/2023,1,1,0,3079.26,D;J;G;B;C
2361981,01/2023,1,1,0,347.55,J
2362058,01/2023,1,1,0,11257.72,D;J;G;H;C
2362104,01/2023,1,1,0,3938.31,D;J;G;B;C
2362112,01/2023,1,1,0,5573.26,D;J;G;B;E;C
2362163,01/2023,1,1,0,2996.68,J;G;C
2362171,01/2023,1,1,0,6079.0,D;J;G;H;A;B
2362180,01/2023,1,1,0,630.0,G;H;A
2362244,01/2023,1,1,0,545.0,D;E
2362252,01/2023,1,1,0,4621.8,D;B;E;C
2362260,01/2023,1,1,0,2450.0,D;B;E
2362279,01/2023,1,0,1,600.0,D;B
2362287,01/2023,1,1,0,2434.4,D;B;E;C
2362295,01/2023,1,1,0,945.0,D;E
2362309,01/2023,1,0,1,1990.0,D;B
2362317,01/2023,1,1,0,4580.0,D;H;B;E
2362325,01/2023,1,1,0,945.0,D;E
2362333,01/2023,1,1,0,3509.0,D;B;E;C
2362341,01/2023,1,1,0,650.0,E
2362350,01/2023,1,1,0,945.0,D;E
2362368,01/2023,1,1,0,650.0,E
2362376,01/2023,1,1,0,3130.0,D;H;B;E
2362384,01/2023,1,1,0,6187.22,D;G;H;B;E
2362392,01/2023,1,1,0,1945.0,D;B;E
2362406,01/2023,1,1,0,1570.0,D;B;E
2362414,01/2023,1,1,0,3595.0,D;G;B;E
2362422,01/2023,1,1,0,1570.0,D;B;E
2362430,01/2023,1,1,0,650.0,E
2362449,01/2023,1,1,0,2825.0,D;B;E
2362457,01/2023,1,1,0,3710.0,D;G;B;E
2362465,01/2023,1,1,0,3612.65,D;B
2362473,01/2023,1,1,0,950.0,B;E
2362481,01/2023,1,0,1,200.0,D
2362490,01/2023,1,1,0,545.0,D;E
2362503,01/2023,1,1,0,1835.0,D;B
2362511,01/2023,1,1,0,4373.22,D;G;B;E
2362520,01/2023,1,1,0,1569.22,D;B
2362538,01/2023,1,1,0,450.0,D;B
2362546,01/2023,1,1,0,2690.0,D;B;E
2362554,01/2023,1,1,0,3676.2,D;H;B;E;C
2362562,01/2023,1,1,0,4982.94,D;G;B;E
2362570,01/2023,1,1,0,4420.75,D;G;B;E;C
2362589,01/2023,1,1,0,5444.59,D;G;B
2362597,01/2023,1,1,0,1762.94,D;B
2362600,01/2023,1,1,0,7088.49,D;G;B;E
2362619,01/2023,1,1,0,4032.08,D;G;B
2362627,01/2023,1,1,0,1796.37,D;B
2362635,01/2023,1,1,0,3387.4,D;G;H;B;E;C
2362643,01/2023,1,1,0,3276.08,D;G;B
2362651,01/2023,1,1,0,6129.83,D;G;H;A;B;E
2362660,01/2023,1,1,0,4626.47,D;G;B;E
2362678,01/2023,1,1,0,4981.0,D;G;H;B;E
2362686,01/2023,1,1,0,2060.0,D;G;B;E
2362694,01/2023,1,1,0,3209.77,D;G;B
2362708,01/2023,1,1,0,1622.09,D;G;H
2362716,01/2023,1,1,0,3867.4,D;G;B
2362724,01/2023,1,1,0,3423.08,D;G;B
2362732,01/2023,1,1,0,3694.08,D;B
2362740,01/2023,1,1,0,3154.77,D;G;B
2362759,01/2023,1,1,0,3675.0,D;G;B;E
2362910,01/2023,1,1,0,150.0,G;A
2363089,01/2023,1,1,0,1381.33,D;J;G;B
2363240,01/2023,1,1,0,630.0,G;H;A
2363267,01/2023,1,1,0,2220.6,J;C
2363291,01/2023,1,1,0,2666.16,J;G;C
2363305,01/2023,1,1,0,4276.46,D;J;G;H;C
2363330,01/2023,1,1,0,2985.77,D;J;G;B
2363577,01/2023,1,1,0,8385.87,J;G;H;C
2363666,01/2023,1,1,0,2470.24,J;G;H
2363712,01/2023,1,1,0,2791.55,J;G;C
2363720,01/2023,1,1,0,3554.8,D;J;G;B;C
2363801,01/2023,1,1,0,2797.42,J;A;C
2363879,01/2023,1,1,0,5210.78,D;J;G;H;B;C
2363917,01/2023,1,1,0,843.99,D;G;H;E
2363992,01/2023,1,1,0,962.69,J;C
2364000,01/2023,1,1,0,3263.34,D;J;H;C
2364123,01/2023,1,1,0,2607.32,J;G;H;C
2364140,01/2023,1,1,0,7609.0,D;J;G;H;A;B
2364301,01/2023,1,0,1,2447.5,J;A;C
2364310,01/2023,1,1,0,1199.02,J;B;C
2364409,01/2023,1,1,0,2436.0,J;G;H;C
2364417,01/2023,1,1,0,1131.52,J;C
2364425,01/2023,1,1,0,1625.05,D;J;G;H;C
2364433,01/2023,1,1,0,1283.79,J;G;C
2364441,01/2023,1,1,0,2562.38,J;G;H;C
2364450,01/2023,1,1,0,1929.0,D;J;G
2364468,01/2023,1,1,0,1929.0,D;J;G
2364484,01/2023,1,1,0,10640.33,D;J;G;H;C
2364506,01/2023,1,1,0,5073.17,J;G;H;B;C
2364549,01/2023,1,1,0,1542.0,J;B
2364611,01/2023,1,1,0,1505.0,J;G
2364697,01/2023,1,0,1,4345.94,J;C
2457601,01/2024,1,1,0,2616.48,D;J;C
2457610,01/2024,1,1,0,4014.81,D;J;G;H;A;B
2457644,01/2024,1,1,0,2984.02,J;C
2457717,01/2024,1,1,0,2863.04,J;B;C
2457784,01/2024,1,1,0,2234.88,J;C
2457873,01/2024,1,1,0,3913.62,J;H;B;C
2457962,01/2024,1,1,0,4918.9,J;C
2458071,01/2024,1,1,0,2159.67,J;G;B
2458152,01/2024,1,1,0,4166.92,J;H;B;C
2458160,01/2024,1,1,0,4720.74,D;J;B;C
2458179,01/2024,1,1,0,2715.2,D;J;B
2458233,01/2024,1,1,0,8645.5,J;C
2458241,01/2024,1,1,0,4140.14,J;C
2458560,01/2024,1,1,0,6139.62,D;J;B;C
2458667,01/2024,1,1,0,5848.14,J;G;B;C
2458683,01/2024,1,1,0,787.18,J;C
2458799,01/2024,1,1,0,1286.0,J
2458829,01/2024,1,1,0,2497.8,J;C
2459167,01/2024,1,1,0,2262.0,J;B
2459191,01/2024,1,1,0,315.09,J
2459248,01/2024,1,1,0,425.0,J;B
2459280,01/2024,1,1,0,2759.92,J;G;H;C
2459400,01/2024,1,1,0,2673.67,D;J;C
2459418,01/2024,1,1,0,1899.0,D;J;G
2459426,01/2024,1,1,0,1899.0,D;J;G
2459450,01/2024,1,1,0,1721.78,J;C
2459485,01/2024,1,1,0,2628.35,D;J;G;E
2459493,01/2024,1,1,0,1242.0,J
2459507,01/2024,1,0,1,728.85,J;C
2459698,01/2024,1,1,0,3048.28,J;C
2459752,01/2024,1,1,0,1929.0,D;J;G
2459760,01/2024,1,1,0,1919.0,D;J;G
2459817,01/2024,1,1,0,764.52,J;C
2459906,01/2024,1,1,0,1796.82,J;C
2459949,01/2024,1,1,0,2466.74,D;J;C
2460009,01/2024,1,1,0,4076.9,D;J;G;B
2460130,01/2024,1,1,0,4689.28,D;J;G;H;C
2460149,01/2024,1,1,0,9308.84,D;J;H;C
2460157,01/2024,1,1,0,2859.42,J;C
2460190,01/2024,1,1,0,3229.18,J;H;B;C
2460203,01/2024,1,1,0,375.0,J
2460327,01/2024,1,1,0,375.0,J
2460416,01/2024,1,1,0,1284.43,J;C
2460467,01/2024,1,1,0,3789.88,J;C
2460734,01/2024,1,1,0,14734.56,D;J;B;C
2460769,01/2024,1,1,0,1542.0,J;B
2460777,01/2024,1,1,0,1242.0,J
2460785,01/2024,1,1,0,100.0,A
2460793,01/2024,1,1,0,100.0,A
2460807,01/2024,1,1,0,783.33,A;B
2461021,01/2024,1,1,0,1284.98,J;B;C
2461030,01/2024,1,1,0,942.17,J;B;C
2461056,01/2024,1,1,0,3277.27,J;G;C
2461064,01/2024,1,1,0,3602.2,J;G;C
2461072,01/2024,1,1,0,6226.51,D;J;G;B;C
2461080,01/2024,1,1,0,1722.0,J;H
2461099,01/2024,1,1,0,1173.49,J;C
2461110,01/2024,1,1,0,777.11,J;C
2461137,01/2024,1,1,0,2230.35,J;G;C
2461170,01/2024,1,1,0,100.0,A
2461188,01/2024,1,1,0,100.0,A
2461196,01/2024,1,1,0,200.0,A
2461277,01/2024,1,1,0,1867.38,J;C
2461390,01/2024,1,1,0,901.74,J;C
2461404,01/2024,1,1,0,2510.82,J;C
2461412,01/2024,1,1,0,3548.91,J;C
2461463,01/2024,1,1,0,1446.75,J;C
2461471,01/2024,1,1,0,2482.12,J;C
2461498,01/2024,1,1,0,2763.8,J;C
2461552,01/2024,1,1,0,12509.56,D;J;C
2461560,01/2024,1,1,0,5148.36,D;J;C
2461579,01/2024,1,1,0,2847.09,J;C
2461587,01/2024,1,1,0,2704.08,J;C
2461749,01/2024,1,1,0,3739.64,D;J;G;B
2461773,01/2024,1,1,0,2462.6,J;B;C
2461846,01/2024,1,1,0,717.08,J;C
2461897,01/2024,1,1,0,5873.3,D;J;B;C
2461900,01/2024,1,1,0,9042.76,D;J;B;C
2461927,01/2024,1,1,0,7202.67,D;J;B;C
2461935,01/2024,1,1,0,781.86,J;C
2461943,01/2024,1,0,1,1085.74,J;C
2461951,01/2024,1,1,0,967.05,J;C
2461994,01/2024,1,1,0,4807.61,D;J;B;C
2462192,01/2024,1,1,0,3294.97,D;J;G;C
2462206,01/2024,1,1,0,1238.22,J;C
2462214,01/2024,1,1,0,4831.95,D;J;C
2462230,01/2024,1,1,0,2408.2,J;C
2462320,01/2024,1,0,1,3712.74,D;J;G;C
2462362,01/2024,1,1,0,1558.33,D;J;G;H;A
2462524,01/2024,1,1,0,2057.16,J;H;B
2462540,01/2024,1,1,0,2812.11,J;C
2462559,01/2024,1,1,0,2175.53,J;G;C
2462761,01/2024,1,1,0,4282.64,D;J;G;H;C
2462770,01/2024,1,1,0,1897.25,J;C
2462796,01/2024,1,1,0,1192.3,J
2462974,01/2024,1,1,0,6020.27,D;J;H;B;C
2463008,01/2024,1,1,0,2615.86,D;J;G;B;C
2463016,01/2024,1,1,0,2350.27,J;G;H
2463296,01/2024,1,1,0,1559.65,J;B
2463342,01/2024,1,1,0,1542.0,J;B
2463423,01/2024,1,1,0,1542.0,J;B
2463792,01/2024,1,1,0,1641.47,J;B;C
2463830,01/2024,1,1,0,1089.44,J;C
2464675,01/2024,1,1,0,1380.0,D;J;G;H
2464683,01/2024,1,1,0,1611.0,J;C
2464900,01/2024,1,1,0,1222.76,J;G;C
2465027,01/2024,1,1,0,1242.0,J
2465051,01/2024,1,1,0,3325.38,J;G;C
2465400,01/2024,1,1,0,2589.0,J;G;H;A
2465507,01/2024,1,1,0,4219.0,D;J;G;H;A
2465655,01/2024,1,1,0,7152.8,J;C
2465698,01/2024,1,0,1,3675.12,D;J;G;C
2465728,01/2024,1,1,0,3382.7,D;J;G;C
2465825,01/2024,1,1,0,1999.0,D;J;G
2465833,01/2024,1,1,0,425.0,J;B
2465868,01/2024,1,1,0,1193.0,J
2465892,01/2024,1,1,0,1549.8,J;G
2466058,01/2024,1,1,0,3378.26,J;G;C
2466155,01/2024,1,1,0,425.0,J;B
2466228,01/2024,1,1,0,525.0,J;G;B
5991,02/2000,1,0,1,212.5,B
27600,02/2001,1,0,1,250.0,E
32581,02/2001,1,0,1,570.0,E
123412,02/2001,1,0,1,180.0,B
320625,02/2001,1,0,1,240.0,D
336726,02/2001,1,0,1,1105.0,D;A;E
366889,02/2001,1,1,0,820.0,E
447684,02/2001,1,0,1,49.96,A
516678,02/2002,1,0,1,1380.0,A;B;C
516813,02/2002,1,0,1,4630.0,A;B;E;C
517437,02/2002,1,0,1,2900.0,D;B;E
517461,02/2002,1,0,1,720.0,D;F
517810,02/2002,1,0,1,2025.0,A;B;E;C
517941,02/2002,1,0,1,1046.5,D;A;E
518603,02/2002,1,1,0,545.0,A;E
518794,02/2002,1,0,1,250.75,A
518964,02/2002,1,1,0,1723.0,D;A;B;E
519626,02/2002,1,1,0,545.0,A;E
519634,02/2002,1,1,0,470.0,E
606693,02/2003,1,0,1,3235.0,B;E
606707,02/2003,1,0,1,480.0,F
607789,02/2003,1,0,1,-220.0,E
608203,02/2003,1,0,1,590.0,A
608262,02/2003,1,0,1,180.0,B
608645,02/2003,1,0,1,220.0,E
609803,02/2003,1,0,1,800.0,B
610666,02/2003,1,0,1,1000.0,A;B
610674,02/2003,1,0,1,750.0,A;B
610682,02/2003,1,0,1,3550.0,D;B;E
612227,02/2003,1,0,1,250.0,E
612251,02/2003,1,0,1,120.0,D
612391,02/2003,1,1,0,820.0,E
614297,02/2003,1,0,1,220.0,E
614394,02/2003,1,0,1,710.0,A;B;C
614416,02/2003,1,0,1,800.0,B
670537,02/2004,1,0,1,2565.0,B
670782,02/2004,1,0,1,120.0,D
670790,02/2004,1,0,1,2450.0,D;A;B;C
670979,02/2004,1,0,1,120.0,D
671100,02/2004,1,0,1,2499.0,B;E
671142,02/2004,1,1,0,3047.5,A;B;E;C
671347,02/2004,1,0,1,1745.0,A;B;C
671606,02/2004,1,1,0,3320.0,B;E
672173,02/2004,1,0,1,2540.0,A;B;C
672190,02/2004,1,0,1,710.0,A;B;C
672203,02/2004,1,0,1,2330.0,A;B;E;C
672238,02/2004,1,1,0,7198.0,A;B;E
672920,02/2004,1,0,1,3050.0,D;A;B;C
672939,02/2004,1,0,1,120.0,D
673110,02/2004,1,0,1,2245.0,A;B;E;C
673730,02/2004,1,0,1,10200.0,A;B;E;C
673781,02/2004,1,0,1,120.0,D
673790,02/2004,1,0,1,120.0,D
673935,02/2004,1,0,1,1180.0,D;E
673951,02/2004,1,0,1,2037.88,A;B;E;C
674745,02/2004,1,0,1,570.0,E
674761,02/2004,1,0,1,3525.0,D;B
674818,02/2004,1,0,1,2785.0,A;B;E;C
674826,02/2004,1,0,1,2867.5,A;B;C
674850,02/2004,1,0,1,795.0,A;C
674869,02/2004,1,0,1,187.0,E
674990,02/2004,1,0,1,2825.0,A;B;C
675016,02/2004,1,0,1,6485.0,A;B;C
732036,02/2005,1,0,1,4356.9,D;A;B;E
732109,02/2005,1,0,1,4555.0,B;E
732230,02/2005,1,0,1,570.0,E
732257,02/2005,1,0,1,8260.0,G;H;A;B;E
732397,02/2005,1,1,0,2467.0,D;A;B;E;C
732400,02/2005,1,1,0,650.0,E
732702,02/2005,1,0,1,2510.0,A;B;E;C
732761,02/2005,1,0,1,2749.5,B;E
732788,02/2005,1,1,0,2520.0,D;A;B;E;C
732834,02/2005,1,0,1,1625.0,A;B;E
732966,02/2005,1,1,0,2626.5,A;B;E;C
733040,02/2005,1,0,1,1419.45,D;A;E
733164,02/2005,1,0,1,4509.25,B
733210,02/2005,1,1,0,650.0,E
733229,02/2005,1,1,0,7810.0,A;B;E;C
733490,02/2005,1,1,0,4554.0,D;A;B;E;C
733849,02/2005,1,1,0,2310.0,B;E
734110,02/2005,1,1,0,6059.09,B;E
736775,02/2005,1,0,1,2775.0,A;B;C
737011,02/2005,1,0,1,4436.95,D;A;B
737151,02/2005,1,0,1,650.0,E
737437,02/2005,1,1,0,5225.5,D;A;B;E
737453,02/2005,1,1,0,12169.0,B;E
737593,02/2005,1,0,1,1278.5,B
737666,02/2005,1,0,1,755.0,B
791989,02/2006,1,1,0,5162.0,B;E;C
792110,02/2006,1,1,0,4810.0,B;E
792195,02/2006,1,0,1,2910.0,B
792209,02/2006,1,1,0,2635.75,D;A;B;E;C
792640,02/2006,1,1,0,3380.0,B;E
792675,02/2006,1,1,0,4393.0,B;E
792705,02/2006,1,0,1,4565.0,B
792756,02/2006,1,1,0,3070.0,B;E
792870,02/2006,1,0,1,2600.0,B;E
792977,02/2006,1,0,1,6030.0,D;B;E
793000,02/2006,1,1,0,4572.26,D;A;B;E;C
793086,02/2006,1,1,0,2662.0,B;E
793388,02/2006,1,1,0,6792.2,D;B;E
793698,02/2006,1,0,1,8180.0,D;B
793817,02/2006,1,1,0,650.0,E
793906,02/2006,1,0,1,2560.0,A;B;C
793914,02/2006,1,1,0,4510.0,A;B;E
794120,02/2006,1,0,1,14721.0,A;B;C
794325,02/2006,1,0,1,1475.0,A;B;C
794732,02/2006,1,0,1,408.0,A;B
794740,02/2006,1,0,1,575.0,A;B;C
794830,02/2006,1,1,0,1000.0,B
794856,02/2006,1,1,0,5815.0,A;B;E;C
794910,02/2006,1,0,1,4673.0,B;E
795232,02/2006,1,0,1,332.5,D;A;B
795283,02/2006,1,0,1,570.0,E
795488,02/2006,1,0,1,4235.0,D;A;B;C
795887,02/2006,1,0,1,5350.0,A;B;E;C
795992,02/2006,1,0,1,3340.0,A;B;C
849987,02/2007,1,0,1,560.0,D
850012,02/2007,1,0,1,560.0,D
850144,02/2007,1,0,1,240.0,D
850306,02/2007,1,1,0,3115.0,D;B;E
850381,02/2007,1,0,1,2570.0,B
850578,02/2007,1,0,1,900.0,B
850870,02/2007,1,0,1,2795.0,I;B;C
850969,02/2007,1,0,1,3225.0,D;G;H;B
850977,02/2007,1,0,1,2945.0,D;B;E
850985,02/2007,1,0,1,4620.0,D;A;B;E;C
850993,02/2007,1,0,1,3185.0,D;B
851051,02/2007,1,1,0,3510.0,B;E
851124,02/2007,1,0,1,488.75,B
851205,02/2007,1,1,0,5285.0,D;B;E
851299,02/2007,1,1,0,2700.0,B;E
851469,02/2007,1,0,1,6930.0,A;B;C
851574,02/2007,1,0,1,980.0,B
851787,02/2007,1,0,1,250.0,B
851795,02/2007,1,0,1,450.0,B
851892,02/2007,1,0,1,2780.0,B
851922,02/2007,1,1,0,1130.0,A;B;E
852660,02/2007,1,0,1,4982.37,A;B
852716,02/2007,1,0,1,469.7,B
852732,02/2007,1,0,1,552.5,E
853259,02/2007,1,1,0,2737.5,A;B;E;C
853445,02/2007,1,1,0,2415.0,B;E
853500,02/2007,1,1,0,4030.0,A;B;E
853518,02/2007,1,1,0,6339.5,D;A;B;E
853526,02/2007,1,1,0,3730.5,B;E
853887,02/2007,1,1,0,2265.0,B;E
853895,02/2007,1,1,0,6336.0,A;B;E
854301,02/2007,1,0,1,4160.0,B;E
854360,02/2007,1,1,0,7450.0,D;A;B;E;C
854450,02/2007,1,0,1,2900.0,B;E
854522,02/2007,1,1,0,2740.0,B;E
854611,02/2007,1,1,0,4518.0,B;E
929000,02/2008,1,1,0,2520.0,B;E
929026,02/2008,1,1,0,2650.0,B;E
929093,02/2008,1,1,0,1361.11,B;E
929107,02/2008,1,1,0,2730.0,B;E
929140,02/2008,1,0,1,3259.62,D;B;E
929395,02/2008,1,1,0,2745.0,D;A;B;E
929425,02/2008,1,0,1,628.0,D
929441,02/2008,1,1,0,5691.0,D;B;E
929549,02/2008,1,1,0,5140.0,A;B;E
929573,02/2008,1,0,1,1350.0,D;B
929778,02/2008,1,1,0,570.0,E
929832,02/2008,1,0,1,535.0,D
929840,02/2008,1,1,0,8612.5,B;E
930210,02/2008,1,1,0,2810.0,D;B;E
930474,02/2008,1,0,1,6154.5,D;G;B
930482,02/2008,1,1,0,4851.75,D;B;E
930490,02/2008,1,1,0,3436.5,D;B;E
930512,02/2008,1,0,1,4720.0,B
930970,02/2008,1,1,0,1882.5,B;E
930989,02/2008,1,1,0,3351.0,D;B;E
931152,02/2008,1,0,1,3390.0,D;B
931250,02/2008,1,0,1,4021.0,G;A;B;E
931292,02/2008,1,0,1,1734.0,D;B
931454,02/2008,1,0,1,866.0,D;B
931616,02/2008,1,0,1,1350.0,D;B
931624,02/2008,1,1,0,5300.0,D;B;E
931764,02/2008,1,1,0,2322.5,B;E
931977,02/2008,1,1,0,2740.0,B;E
931985,02/2008,1,0,1,3725.0,B;E
932019,02/2008,1,1,0,2280.0,B;E
932043,02/2008,1,0,1,710.0,B
932388,02/2008,1,0,1,2300.0,B;E
932485,02/2008,1,1,0,6310.0,D;H;B;E
932507,02/2008,1,0,1,890.0,A;B;C
932701,02/2008,1,1,0,7322.0,D;B;E
932841,02/2008,1,1,0,7759.0,B;E
932868,02/2008,1,1,0,2810.0,B;E
932876,02/2008,1,1,0,2345.0,B;E
932981,02/2008,1,0,1,9951.0,D;A;B;E
932990,02/2008,1,1,0,6681.0,D;B;E
933007,02/2008,1,1,0,3216.0,D;B;E
933074,02/2008,1,1,0,5275.0,B;E
933082,02/2008,1,1,0,2151.44,B;E
933090,02/2008,1,1,0,2520.0,B;E
933104,02/2008,1,1,0,552.5,E
933236,02/2008,1,1,0,3470.0,D;B;E
933244,02/2008,1,0,1,2285.0,A;B;E;C
933384,02/2008,1,1,0,2590.0,B;E
933457,02/2008,1,0,1,120.0,D
933465,02/2008,1,1,0,3865.0,B;E
933554,02/2008,1,0,1,250.0,E
933775,02/2008,1,1,0,2594.99,B;E
933945,02/2008,1,0,1,2680.0,A;B;E;C
933961,02/2008,1,0,1,3970.0,A;B;C
934160,02/2008,1,0,1,4033.4,D;B
934186,02/2008,1,0,1,228.0,D
934240,02/2008,1,0,1,2617.5,D;A;B;C
934275,02/2008,1,0,1,3430.0,D;A;B;E;C
934283,02/2008,1,0,1,2430.0,A;B;E;C
934364,02/2008,1,0,1,1440.0,D;B
934380,02/2008,1,0,1,3605.0,B
934470,02/2008,1,0,1,1469.92,B
934739,02/2008,1,0,1,650.0,E
934895,02/2008,1,0,1,3470.0,D;B;E
934917,02/2008,1,0,1,200.0,B
934976,02/2008,1,1,0,2915.0,A;B;E
1025015,02/2009,1,0,1,42.74,D
1025031,02/2009,1,1,0,4430.0,D;A;B;E;C
1025066,02/2009,1,0,1,800.0,B
1025090,02/2009,1,1,0,3295.0,D;A;B;E;C
1025252,02/2009,1,0,1,2966.2,D;B;E;C
1025597,02/2009,1,1,0,3200.0,A;B;E;C
1025678,02/2009,1,0,1,165.33,D
1025686,02/2009,1,0,1,92.81,D
1025694,02/2009,1,1,0,718.36,I;D;A;E
1025708,02/2009,1,0,1,93.91,D
1025732,02/2009,1,0,1,93.91,D
1025740,02/2009,1,0,1,126.65,D
1025767,02/2009,1,0,1,100.11,D;G
1025899,02/2009,1,1,0,6706.0,A;B
1026003,02/2009,1,1,0,6350.0,D;B;E
1026054,02/2009,1,0,1,1400.0,A;B
1026143,02/2009,1,1,0,6336.0,B;E
1026178,02/2009,1,0,1,1350.0,D;B
1026186,02/2009,1,0,1,2036.0,D;A;B;C
