DATA_ABERTURA_CASO,NUMERO_DO_CASO,TIPO_PAGADOR,ID
12/2008,1018388,Escritório,1549
12/2008,1018396,Escritório,698
12/2008,1018507,Escritório,334
12/2008,1018540,Escritório,1392
12/2008,1018590,Escritório,577
12/2008,1018701,Escritório,346
12/2008,1019139,Escritório,1506
12/2008,1019147,Escritório,982
12/2008,1019414,Escritório,1574
12/2008,1019791,Escritório,982
12/2008,1019996,Empresa,103
12/2008,1020064,Empresa,472
12/2008,1020080,Empresa,472
12/2008,1020099,Empresa,472
12/2009,1111620,Escritório,910
12/2009,1111639,Empresa,614
12/2009,1111647,Escritório,914
12/2009,1111760,Escritório,914
12/2009,1111779,Escritório,914
12/2009,1111833,Escritório,982
12/2009,1111841,Escritório,982
12/2009,1111850,Escritório,982
12/2009,1111868,Escritório,982
12/2009,1111892,Empresa,1594
12/2009,1112031,Escritório,424
12/2009,1112180,Empresa,3
12/2009,1112376,Empresa,1218
12/2009,1112392,Escritório,910
12/2009,1112406,Escritório,910
12/2009,1112805,Escritório,982
12/2009,1112813,Escritório,1242
12/2009,1112988,Escritório,1035
12/2009,1113054,Empresa,470
12/2009,1113062,Escritório,1392
12/2009,1113186,Empresa,614
12/2009,1113194,Empresa,614
12/2009,1113208,Escritório,982
12/2009,1113232,Empresa,470
12/2009,1113356,Empresa,1517
12/2009,1113364,Empresa,1517
12/2009,1113399,Empresa,509
12/2009,1113500,Escritório,1251
12/2009,1113518,Escritório,1251
12/2009,1113526,Escritório,1251
12/2009,1113534,Escritório,729
12/2009,1113542,Escritório,1165
12/2009,1113550,Escritório,1240
12/2009,1113577,Escritório,729
12/2009,1113623,Escritório,85
12/2009,1113887,Empresa,158
12/2009,1114085,Escritório,226
12/2009,1114123,Escritório,409
12/2009,1114263,Escritório,1030
12/2009,1114280,Escritório,215
12/2009,1114395,Escritório,578
12/2009,1114620,Escritório,190
12/2009,1114743,Empresa,614
12/2009,1114948,Escritório,982
12/2009,1114956,Escritório,890
12/2009,1115138,Empresa,319
12/2009,1115146,Empresa,904
12/2009,1115154,Escritório,142
12/2009,1115162,Empresa,1482
12/2009,1115170,Empresa,1004
12/2009,1118862,Empresa,491
12/2009,1118889,Escritório,1381
12/2009,1119192,Escritório,1089
12/2009,1119338,Empresa,614
12/2009,1119346,Escritório,214
12/2009,1119516,Empresa,81
12/2009,1119524,Empresa,81
12/2009,1119559,Escritório,897
12/2009,1119796,Escritório,1035
12/2009,1119818,Escritório,822
12/2009,1120204,Escritório,1149
12/2009,1120212,Escritório,1272
12/2009,1120379,Escritório,214
12/2010,1192370,Escritório,945
12/2010,1192515,Escritório,582
12/2010,1192701,Empresa,1218
12/2010,1192736,Empresa,498
12/2010,1192744,Empresa,498
12/2010,1193015,Empresa,1517
12/2010,1193031,Empresa,614
12/2010,1193120,Escritório,855
12/2010,1193147,Escritório,1547
12/2010,1193155,Escritório,683
12/2010,1193937,Empresa,491
12/2010,1193953,Empresa,1517
12/2010,1194100,Empresa,491
12/2010,1194275,Escritório,720
12/2010,1194305,Empresa,988
12/2010,1194577,Empresa,583
12/2010,1194585,Empresa,1218
12/2010,1194607,Escritório,1251
12/2010,1194640,Empresa,1218
12/2010,1194658,Escritório,988
12/2010,1194690,Empresa,1217
12/2010,1194704,Empresa,614
12/2010,1194755,Escritório,1475
12/2010,1195026,Escritório,274
12/2010,1195034,Escritório,1386
12/2010,1195050,Escritório,1547
12/2010,1195069,Escritório,982
12/2010,1195972,Escritório,1456
12/2010,1196030,Empresa,471
12/2010,1196065,Escritório,1386
12/2010,1196090,Empresa,614
12/2010,1196162,Escritório,1095
12/2010,1196197,Escritório,1392
12/2010,1196200,Empresa,3
12/2010,1196294,Escritório,1205
12/2010,1197398,Escritório,1106
12/2010,1197533,Escritório,683
12/2010,1197541,Empresa,674
12/2010,1197819,Escritório,1547
12/2010,1197835,Escritório,1547
12/2010,1198173,Escritório,423
12/2010,1198181,Escritório,982
12/2010,1198270,Escritório,982
12/2010,1198440,Escritório,982
12/2010,1198459,Escritório,1269
12/2010,1198467,Escritório,910
12/2010,1198475,Escritório,1537
12/2010,1198629,Escritório,1398
12/2010,1198971,Empresa,3
12/2010,1198980,Escritório,1040
12/2010,1199013,Escritório,346
12/2010,1199358,Escritório,1250
12/2010,1199366,Empresa,509
12/2010,1199404,Escritório,1291
12/2010,1199676,Empresa,158
12/2010,1199803,Escritório,699
12/2010,1199820,Escritório,982
12/2010,1199854,Escritório,1191
12/2010,1200259,Empresa,1218
12/2010,1200445,Escritório,868
12/2010,1200470,Escritório,1333
12/2010,1200488,Escritório,487
12/2010,1200496,Empresa,1217
12/2010,1200534,Empresa,1346
12/2010,1200593,Empresa,3
12/2010,1200771,Escritório,159
12/2010,1200798,Escritório,1188
12/2010,1200801,Empresa,924
12/2010,1200879,Escritório,1572
12/2010,1200895,Escritório,855
12/2010,1200909,Empresa,614
12/2010,1201115,Empresa,1218
12/2011,1276336,Escritório,1549
12/2011,1276638,Escritório,1438
12/2011,1276662,Escritório,710
12/2011,1276743,Empresa,491
12/2011,1276760,Escritório,975
12/2011,1276875,Empresa,1218
12/2011,1276883,Escritório,751
12/2011,1276913,Escritório,1317
12/2011,1276980,Escritório,1398
12/2011,1277006,Escritório,1083
12/2011,1277014,Escritório,139
12/2011,1277022,Escritório,1574
12/2011,1277030,Escritório,982
12/2011,1277111,Escritório,215
12/2011,1277120,Escritório,524
12/2011,1277146,Empresa,614
12/2011,1277286,Escritório,578
12/2011,1277561,Empresa,703
12/2011,1277570,Empresa,703
12/2011,1277634,Empresa,1517
12/2011,1277642,Escritório,1438
12/2011,1277650,Empresa,1435
12/2011,1277685,Empresa,649
12/2011,1277715,Escritório,930
12/2011,1278118,Escritório,1106
12/2011,1278134,Escritório,1398
12/2011,1278150,Escritório,524
12/2011,1278169,Escritório,324
12/2011,1278207,Escritório,1520
12/2011,1278215,Escritório,215
12/2011,1278231,Escritório,215
12/2011,1278240,Escritório,1149
12/2011,1278266,Escritório,1149
12/2011,1278290,Escritório,122
12/2011,1278312,Escritório,125
12/2011,1278657,Escritório,1078
12/2011,1278991,Escritório,1090
12/2011,1279009,Escritório,996
12/2011,1279025,Empresa,3
12/2011,1279238,Escritório,234
12/2011,1279246,Escritório,274
12/2011,1279254,Escritório,1596
12/2011,1279262,Escritório,982
12/2011,1279297,Escritório,1035
12/2011,1279300,Escritório,1552
12/2011,1279343,Empresa,217
12/2011,1279416,Empresa,1202
12/2011,1279459,Escritório,1100
12/2011,1279483,Escritório,1240
12/2011,1279637,Empresa,1218
12/2011,1279645,Escritório,1246
12/2011,1279661,Escritório,698
12/2011,1279670,Empresa,988
12/2011,1279874,Empresa,1095
12/2011,1279971,Empresa,1218
12/2011,1279980,Escritório,982
12/2011,1280015,Escritório,501
12/2011,1280074,Empresa,342
12/2011,1280090,Escritório,1038
12/2011,1280104,Escritório,1038
12/2011,1280112,Escritório,119
12/2011,1280201,Escritório,351
12/2011,1280546,Escritório,100
12/2011,1280600,Escritório,930
12/2011,1280627,Escritório,1545
12/2011,1280686,Empresa,448
12/2011,1280716,Escritório,1188
12/2011,1280740,Escritório,485
12/2011,1280759,Escritório,485
12/2011,1280805,Escritório,1240
12/2011,1281046,Escritório,69
12/2011,1281054,Escritório,351
12/2011,1281402,Escritório,351
12/2011,1281526,Empresa,538
12/2011,1281569,Escritório,1270
12/2011,1281577,Escritório,251
12/2011,1281593,Escritório,982
12/2011,1282123,Empresa,470
12/2011,1282131,Escritório,929
12/2011,1282166,Escritório,221
12/2011,1282182,Escritório,221
12/2011,1282190,Escritório,16
12/2011,1282263,Escritório,534
12/2011,1282271,Escritório,534
12/2011,1282638,Escritório,926
12/2011,1282646,Empresa,649
12/2011,1282654,Escritório,578
12/2011,1282662,Empresa,568
12/2011,1282719,Escritório,215
12/2011,1282867,Escritório,221
12/2012,1352644,Escritório,993
12/2012,1352652,Escritório,1009
12/2012,1352660,Escritório,930
12/2012,1352679,Escritório,982
12/2012,1352903,Empresa,1517
12/2012,1352911,Escritório,1459
12/2012,1352920,Escritório,806
12/2012,1352946,Escritório,1011
12/2012,1352954,Empresa,470
12/2012,1352962,Empresa,3
12/2012,1352970,Escritório,883
12/2012,1352997,Escritório,883
12/2012,1353012,Empresa,1383
12/2012,1353039,Escritório,982
12/2012,1353055,Empresa,550
12/2012,1353063,Escritório,982
12/2012,1353071,Escritório,485
12/2012,1353110,Empresa,3
12/2012,1353136,Empresa,3
12/2012,1353152,Escritório,1245
12/2012,1353209,Empresa,6
12/2012,1353217,Escritório,683
12/2012,1353225,Escritório,930
12/2012,1353241,Escritório,1035
12/2012,1353357,Escritório,116
12/2012,1353420,Escritório,1456
12/2012,1353438,Empresa,1383
12/2012,1353489,Escritório,1090
12/2012,1353535,Empresa,3
12/2012,1353594,Escritório,1118
12/2012,1353683,Empresa,6
12/2012,1353802,Escritório,1459
12/2012,1353810,Empresa,7
12/2012,1353837,Escritório,1497
12/2012,1353845,Escritório,249
12/2012,1353861,Empresa,649
12/2012,1353870,Escritório,1131
12/2012,1353977,Empresa,6
12/2012,1353985,Empresa,6
12/2012,1354167,Escritório,654
12/2012,1354213,Empresa,1517
12/2012,1354310,Empresa,263
12/2012,1354337,Escritório,119
12/2012,1354353,Escritório,636
12/2012,1354469,Escritório,1066
12/2012,1354485,Escritório,215
12/2012,1354493,Empresa,1494
12/2012,1354523,Empresa,392
12/2012,1354841,Empresa,3
12/2012,1354850,Escritório,982
12/2012,1354892,Escritório,982
12/2012,1354930,Empresa,3
12/2012,1354949,Empresa,3
12/2012,1354957,Empresa,3
12/2012,1355015,Empresa,3
12/2012,1355040,Empresa,263
12/2012,1355058,Escritório,982
12/2012,1355066,Empresa,1422
12/2012,1355082,Escritório,643
12/2012,1355090,Escritório,643
12/2012,1355104,Escritório,643
12/2012,1355112,Escritório,643
12/2012,1355120,Escritório,643
12/2012,1355139,Empresa,649
12/2012,1355147,Escritório,643
12/2012,1355155,Escritório,643
12/2012,1355325,Escritório,1459
12/2012,1355333,Escritório,287
12/2012,1355678,Escritório,232
12/2012,1355686,Escritório,1459
12/2012,1355724,Escritório,1011
12/2012,1355767,Escritório,1106
12/2012,1355775,Empresa,263
12/2012,1355783,Escritório,982
12/2012,1355805,Escritório,69
12/2012,1355830,Escritório,740
12/2012,1355880,Escritório,740
12/2012,1355899,Escritório,982
12/2012,1355902,Empresa,6
12/2012,1355910,Escritório,1484
12/2012,1355945,Escritório,1106
12/2012,1355961,Empresa,988
12/2012,1355970,Empresa,822
12/2012,1355988,Empresa,1218
12/2012,1355996,Empresa,822
12/2012,1356003,Escritório,899
12/2012,1356020,Empresa,649
12/2012,1356038,Empresa,649
12/2012,1356046,Empresa,649
12/2012,1356151,Empresa,822
12/2012,1356160,Escritório,687
12/2012,1356186,Escritório,1343
12/2012,1356208,Empresa,1217
12/2012,1356275,Escritório,612
12/2012,1356283,Empresa,1383
12/2012,1356305,Escritório,494
12/2012,1356313,Escritório,612
12/2012,1356321,Escritório,982
12/2012,1356356,Empresa,263
12/2012,1356364,Escritório,930
12/2012,1356437,Empresa,3
12/2012,1356453,Escritório,1040
12/2012,1356461,Empresa,1217
12/2012,1356470,Escritório,105
12/2012,1356496,Empresa,614
12/2012,1356518,Escritório,953
12/2012,1356569,Empresa,448
12/2012,1356585,Empresa,904
12/2012,1356720,Escritório,339
12/2012,1356739,Escritório,741
12/2012,1356763,Empresa,683
12/2012,1356771,Escritório,910
12/2012,1356801,Empresa,1007
12/2012,1356810,Empresa,1007
12/2012,1356887,Escritório,1106
12/2012,1356895,Empresa,473
12/2012,1356909,Empresa,392
12/2012,1356917,Escritório,1381
12/2012,1356925,Escritório,494
12/2012,1356933,Escritório,1193
12/2012,1357050,Empresa,683
12/2012,1357123,Escritório,1192
12/2012,1357131,Escritório,287
12/2012,1357166,Empresa,550
12/2012,1357182,Escritório,953
12/2012,1357190,Escritório,953
12/2012,1357204,Empresa,263
12/2012,1357310,Escritório,815
12/2012,1357328,Escritório,654
12/2012,1357450,Escritório,1580
12/2012,1357468,Escritório,1158
12/2012,1357484,Escritório,655
12/2012,1357522,Escritório,982
12/2012,1357530,Escritório,683
12/2012,1357670,Escritório,899
12/2012,1357700,Empresa,263
12/2012,1357972,Escritório,308
12/2012,1358219,Empresa,3
12/2012,1358235,Escritório,1370
12/2012,1358260,Escritório,982
12/2012,1358286,Escritório,494
12/2012,1358294,Escritório,1228
12/2012,1358316,Escritório,1066
12/2012,1358332,Escritório,654
12/2012,1358340,Empresa,1422
12/2012,1358359,Escritório,347
12/2012,1358405,Empresa,1114
12/2012,1358421,Escritório,1467
12/2012,1358600,Empresa,3
12/2012,1358618,Escritório,378
12/2012,1358626,Escritório,1575
12/2012,1358634,Escritório,494
12/2012,1358642,Empresa,988
12/2012,1358650,Escritório,1262
12/2012,1358677,Escritório,119
12/2012,1358715,Escritório,378
12/2013,1426117,Escritório,1193
12/2013,1426133,Empresa,1517
12/2013,1426141,Empresa,1517
12/2013,1426214,Escritório,177
12/2013,1426338,Escritório,657
12/2013,1426346,Escritório,677
12/2013,1426354,Escritório,930
12/2013,1426362,Escritório,930
12/2013,1426427,Escritório,599
12/2013,1426583,Escritório,104
12/2013,1426656,Escritório,1398
12/2013,1426664,Escritório,1398
12/2013,1426672,Escritório,1398
12/2013,1426680,Escritório,475
12/2013,1426699,Escritório,1059
12/2013,1426850,Escritório,274
12/2013,1426877,Escritório,551
12/2013,1426885,Escritório,754
12/2013,1426893,Escritório,953
12/2013,1427270,Escritório,21
12/2013,1427334,Escritório,904
12/2013,1427342,Escritório,902
12/2013,1427350,Escritório,1438
12/2013,1427415,Escritório,1228
12/2013,1427423,Escritório,334
12/2013,1427504,Empresa,1383
12/2013,1427520,Escritório,177
12/2013,1427539,Escritório,904
12/2013,1427547,Escritório,862
12/2013,1427644,Escritório,912
12/2013,1427652,Escritório,274
12/2013,1427660,Escritório,423
12/2013,1427679,Empresa,263
12/2013,1427903,Escritório,930
12/2013,1427920,Empresa,3
12/2013,1427938,Escritório,1015
12/2013,1427946,Empresa,805
12/2013,1427954,Escritório,635
12/2013,1427962,Escritório,635
12/2013,1427970,Empresa,822
12/2013,1428098,Escritório,1523
12/2013,1428110,Escritório,1575
12/2013,1428195,Empresa,3
12/2013,1428217,Escritório,177
12/2013,1428225,Empresa,3
12/2013,1428233,Empresa,1258
12/2013,1428381,Empresa,217
12/2013,1428390,Escritório,1152
12/2013,1428551,Empresa,3
12/2013,1428560,Empresa,509
12/2013,1428578,Escritório,1345
12/2013,1428586,Empresa,1095
12/2013,1428594,Escritório,485
12/2013,1428608,Escritório,485
12/2013,1428616,Escritório,485
12/2013,1428810,Empresa,263
12/2013,1428829,Empresa,263
12/2013,1428837,Empresa,263
12/2013,1428845,Empresa,263
12/2013,1428853,Escritório,1580
12/2013,1428861,Escritório,116
12/2013,1428870,Escritório,1234
12/2013,1428977,Empresa,1383
12/2013,1429167,Escritório,412
12/2013,1429191,Escritório,1180
12/2013,1429205,Empresa,3
12/2013,1429337,Escritório,674
12/2013,1429345,Empresa,509
12/2013,1429353,Empresa,509
12/2013,1429361,Escritório,274
12/2013,1429370,Empresa,1383
12/2013,1429388,Empresa,448
12/2013,1429396,Empresa,448
12/2013,1429400,Empresa,822
12/2013,1429426,Empresa,808
12/2013,1429442,Empresa,263
12/2013,1429450,Empresa,3
12/2013,1429469,Empresa,3
12/2013,1429477,Empresa,3
12/2013,1429485,Empresa,3
12/2013,1429515,Escritório,1030
12/2013,1429523,Escritório,1030
12/2013,1429736,Empresa,163
12/2013,1429744,Escritório,573
12/2013,1429779,Empresa,3
12/2013,1429884,Escritório,496
12/2013,1429906,Escritório,687
12/2013,1429914,Escritório,982
12/2013,1429922,Empresa,703
12/2013,1429930,Empresa,1217
12/2013,1429949,Empresa,263
12/2013,1429957,Empresa,263
12/2013,1429965,Empresa,263
12/2013,1429973,Empresa,263
12/2013,1429990,Escritório,879
12/2013,1430050,Empresa,3
12/2013,1430068,Escritório,1506
12/2013,1430076,Empresa,1422
12/2013,1430084,Escritório,982
12/2013,1430122,Empresa,1258
12/2013,1430360,Empresa,1258
12/2013,1430424,Escritório,121
12/2013,1430432,Empresa,822
12/2013,1430440,Escritório,334
12/2013,1430459,Empresa,365
12/2013,1430467,Empresa,365
12/2013,1430475,Empresa,365
12/2013,1430947,Escritório,476
12/2013,1430955,Escritório,121
12/2013,1430963,Escritório,177
12/2013,1430971,Escritório,904
12/2013,1430980,Escritório,476
12/2013,1430998,Empresa,822
12/2013,1431196,Escritório,199
12/2013,1431218,Escritório,904
12/2013,1431323,Escritório,1381
12/2013,1431358,Escritório,794
12/2013,1431404,Escritório,1383
12/2013,1431420,Escritório,69
12/2013,1431439,Empresa,3
12/2013,1431447,Empresa,3
12/2013,1431455,Empresa,3
12/2013,1431463,Escritório,119
12/2013,1431480,Escritório,551
12/2013,1431498,Escritório,1167
12/2013,1431501,Empresa,1217
12/2013,1431528,Empresa,822
12/2013,1431536,Escritório,121
12/2013,1431609,Escritório,1321
12/2013,1431617,Empresa,3
12/2013,1431633,Escritório,85
12/2013,1431668,Empresa,800
12/2013,1431676,Escritório,564
12/2013,1431684,Escritório,564
12/2013,1431692,Empresa,509
12/2013,1431838,Escritório,564
12/2013,1431846,Escritório,643
12/2013,1431854,Empresa,3
12/2013,1432052,Escritório,405
12/2013,1432060,Escritório,788
12/2013,1432133,Escritório,1459
12/2014,1505211,Empresa,822
12/2014,1505220,Empresa,1095
12/2014,1505270,Escritório,518
12/2014,1505289,Escritório,1155
12/2014,1505319,Empresa,3
12/2014,1505327,Escritório,1035
12/2014,1505335,Escritório,1249
12/2014,1505351,Escritório,1218
12/2014,1505360,Empresa,1218
12/2014,1505378,Empresa,3
12/2014,1505386,Escritório,1294
12/2014,1505432,Empresa,3
12/2014,1505440,Empresa,3
12/2014,1505459,Empresa,3
12/2014,1505467,Escritório,1392
12/2014,1505513,Empresa,263
12/2014,1505530,Empresa,1383
12/2014,1505629,Escritório,1459
12/2014,1505661,Escritório,494
12/2014,1505726,Empresa,129
12/2014,1505734,Escritório,947
12/2014,1505742,Escritório,21
12/2014,1505750,Escritório,21
12/2014,1505769,Escritório,840
12/2014,1505831,Empresa,1241
12/2014,1505858,Escritório,1088
12/2014,1506056,Escritório,1272
12/2014,1506153,Escritório,925
12/2014,1506196,Escritório,307
12/2014,1506218,Escritório,307
12/2014,1506242,Empresa,1180
12/2014,1506269,Empresa,3
12/2014,1506285,Empresa,3
12/2014,1506293,Escritório,1155
12/2014,1506307,Escritório,485
12/2014,1506315,Escritório,485
12/2014,1506323,Escritório,485
12/2014,1506331,Escritório,485
12/2014,1506340,Escritório,485
12/2014,1506358,Empresa,822
12/2014,1506404,Escritório,1297
12/2014,1506412,Escritório,486
12/2014,1506420,Escritório,485
12/2014,1506439,Escritório,485
12/2014,1507265,Escritório,869
12/2014,1507290,Escritório,1459
12/2014,1507311,Empresa,3
12/2014,1507362,Escritório,1227
12/2014,1507370,Empresa,808
12/2014,1507389,Escritório,1173
12/2014,1507397,Escritório,1173
12/2014,1507400,Escritório,1529
12/2014,1507419,Empresa,1383
12/2014,1507605,Empresa,171
12/2014,1507877,Escritório,953
12/2014,1507915,Empresa,1218
12/2014,1507923,Empresa,1218
12/2014,1507940,Escritório,274
12/2014,1507958,Escritório,1084
12/2014,1508156,Empresa,1218
12/2014,1508164,Empresa,3
12/2014,1508172,Escritório,953
12/2014,1508180,Escritório,1333
12/2014,1508199,Escritório,1324
12/2014,1508202,Empresa,263
12/2014,1508210,Empresa,365
12/2014,1508229,Escritório,1211
12/2014,1508237,Empresa,365
12/2014,1508245,Escritório,953
12/2014,1508253,Escritório,953
12/2014,1508261,Escritório,953
12/2014,1508326,Empresa,1482
12/2014,1508342,Escritório,1240
12/2014,1508350,Empresa,263
12/2014,1508377,Escritório,965
12/2014,1508407,Escritório,698
12/2014,1508415,Empresa,271
12/2014,1508423,Escritório,982
12/2014,1508431,Escritório,1297
12/2014,1508440,Empresa,1383
12/2014,1508458,Escritório,418
12/2014,1508474,Escritório,909
12/2014,1508504,Empresa,1594
12/2014,1508520,Empresa,1001
12/2014,1508539,Empresa,800
12/2014,1508547,Empresa,263
